,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers,poststrat
64ff7352b5afe3001d4d5ec9,Battery for Miles,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,Loved it. ,1.0366543693116297
64ff735421dc2100227cedca,Crash Test,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False,True,False,Interesting that the phone servied,1.812398826639789
64ff7356baf3e7001bab5f3a,Crash Test,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,Really none but the message is conveyed.,1.710147877462263
64ff73573aabc7002004640d,Battery for Miles,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,it is funny,1.342226509521509
64ff7358b5afe3001d4d5ecc,Action Mode,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,different,1.0172653505087292
64ff7362edf2c4002c034eb6,Battery for Miles,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Commercials are bad. This is one of the worst in a long time.,1.710147877462263
64ff736965b2920022bc2242,Action Mode,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,Loved how it shows the camera ,0.5990998502756476
64ff736b89294c0024cea8e0,Battery for Miles,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,It was certainly different than most commercials. It was impossible for me to know what it was for until most of the ad had played. I do give it credit for being imaginative.,1.9558846048091567
64ff736f3aabc70020046413,Apple Pay,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,Very good ,1.3605847381374994
64ff73713ed4c0001d5a3f74,Battery for Miles,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,"I liked it, it was creative, I like pumpkins, but worried that the older man was dressed too warm.",2.0233031971084543
64ff73742c4f3e001cb625b5,Crash Test,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,True,True,False,False,"I’m confused about this video, is it wearing your seatbelt or Apple phone is very important?",1.342226509521509
64ff73787d9ac100245bbc2f,Battery for Miles,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,i thought it was very interesting,2.63175716176894
64ff7390d4353c001db7fd17,Action Mode,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True,True,True,True,False,False,Innovative creative ,1.3605847381374994
64ff7398122929001c0b9607,Action Mode,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,too noisy,2.0233031971084543
64ff73b7661495002133c2eb,Battery for Miles,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,Boring ,0.6423835042089158
64ff73be3e8980001d8b56fd,Apple Pay,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,it was good,1.55353516983394
64ff73c965b6ab001ecc960e,Unsend Texts_RIP Leon,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,funny ad,1.3605847381374994
64ff73cbbaf3e7001bab5f8e,Action Mode,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,very irriating ,0.5990998502756476
64ff73e6c3a8660024871b07,Apple Pay,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,confusing,2.0233031971084543
64ff73e92c4f3e001cb625da,Action Mode,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,True,False,True,False,False,True,It was fun to watch.,1.342226509521509
64ff740bc3a8660024871bed,Apple Pay,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,False,"Love it, relatable ad",1.2848212027166577
64ff740c3ed4c0001d5a40f9,Action Mode,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,True,False,False,True,Cool and classic,1.0288952964374773
64ff7429d9c82a0024d4df4c,Apple Pay,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,Nothing else needed ,0.9487222433130538
64ff743565b6ab001ecc98fc,Apple Pay,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,True,True,False,False,True,Video was ok. Easy to remember it was for Apple Pay.,1.3605847381374994
64ff74423ed4c0001d5a410a,Action Mode,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,"slightly funny
",2.458023150258028
64ff744d32eacc001e1b66ef,Crash Test,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,Very cool! I couldn't take my eyes off of it. ,1.0172653505087292
64ff7474661495002133c380,Apple Pay,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,Was funny I like it,0.8758771960931276
64ff7478edf2c4002c034f2e,Battery for Miles,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,Amusing,0.9487222433130538
