,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers,poststrat
64ba0a2f20596e001e56a462,Bud Light: Easy to Summer.mp4,False,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,like,0.7704413793472042
64ba0a615be250001c0db9fb,Budweiser: Griffey Father’s Day,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,It was at nice ad.  I like the Griffey family.,1.7423608227906962
64ba0a7820596e001e56a465,ULTRA Club New Members Day,True,False,False,True,True,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,The video was funny,0.7704413793472042
64ba0af5fbdf27001d419dd1,ULTRA Club New Members Day,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,It’s about playing golf,0.813194390203756
64ba0b079b7274001e334c6b,Budweiser: Griffey Father’s Day,False,True,False,True,True,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,It's a very good video ,0.7704413793472042
64ba0b54780ad5001e933e0a,The Busch Guide: Shelter,False,True,False,True,True,False,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,It's well enhanced ,1.7423608227906962
64ba0b655be250001c0dba09,Bud Light: NFL Pros,False,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,Interesting ,1.7423608227906962
64ba0b6c68cce000230a396a,Budweiser: Griffey Father’s Day,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,It was enjoyable and exciting. ,0.8763089670626513
64ba0b778092b5001f4fc73a,Bud Light: NFL Pros,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,It was a funny debate ,0.7704413793472042
64ba0b7eb238510025e8a0b2,Budweiser: Griffey Father’s Day,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,It’s a great pitch for them. This will connect with a lot of people.,1.8485148023995326
64ba0bd33e1b3b00275d6235,Bud Light: NFL Pros,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,It's amusing whenever you have people seriously debating a totally pointless topic.,2.655816563971338
64ba0c2edb4574001fe26801,The Busch Guide: Shelter,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,LIKE THIS ONE AND THE POISON IVY ONE,2.655816563971338
64ba0c3c55ed4f0022bba89c,Budweiser: Griffey Father’s Day,False,False,True,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,Didn’t know what it was for until the end ,2.655816563971338
64ba0c3cb238510025e8a0bf,The Busch Guide: Shelter,True,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,Funny caught me of guard ,0.813194390203756
64ba0c463e3c1d0022b7529d,Budweiser: Griffey Father’s Day,False,True,False,True,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,"I love the video, I'm a huge baseball fan, I'm 40 years old and grew up watching Griffey Jr. ",0.813194390203756
64ba0c92eed9520023cfdfab,Bud Light: NFL Pros,False,True,False,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,Go niners! ,0.7704413793472042
64ba0caa06b5d2001d31c074,The Busch Guide: Shelter,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,I thought it was great and thought provoking and relevant!,1.6350203029358277
64ba0cb553c81800247beb5a,Bud Light: Easy to Summer.mp4,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,Like it,1.7423608227906962
64ba0cb89d848f001cd1f5e1,The Busch Guide: Shelter,False,True,False,True,True,True,True,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,It's and eye catching video ,2.2755336358039213
64ba0cd85be250001c0dba19,Bud Light: Easy to Summer.mp4,False,True,False,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,Bud light ,0.7704413793472042
64ba0d190ad42b0026fa8bab,Bud Light: Easy to Summer.mp4,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,The video was fun to watch,0.6188977598749169
64ba0d3b20596e001e56a48b,Bud Light: Easy to Summer.mp4,False,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,Cover up from what they just promoted and lost from there spokes person before.  ,0.7704413793472042
64ba0d4106b5d2001d31c07c,Bud Light: Easy to Summer.mp4,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,Very terrible add. Was very hectic and unorganized and not very appealing.,0.7284744803987538
64ba0de0fbdf27001d419dfe,Bud Light: Easy to Summer.mp4,False,True,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,"The video is definitely funny, as well as it gives the audience, or in this case myself a joyful feeling for all the laughter, and a great time everybody was having. ",0.8763089670626513
64ba0df9535d2600244fa9a6,The Busch Guide: Shelter,False,True,False,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,I’m not a Busch fan but I was a Sarah mclachlin fan,1.7423608227906962
64ba0dfe780ad5001e933e34,Budweiser: Griffey Father’s Day,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,funny,2.655816563971338
64ba0e8e5606a400245c81fa,ULTRA Club New Members Day,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,it was funny,1.097466551028987
64ba0eb05be250001c0dba25,Budweiser: Griffey Father’s Day,False,True,False,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,I love the video because a father and son bond is amazing ,1.7423608227906962
64ba0f255606a400245c81fd,The Busch Guide: Shelter,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,FREAKING awesome,2.2755336358039213
64ba0f3d20596e001e56a4ab,Bud Light: NFL Pros,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,Cool,0.6188977598749169
64ba0f4b535d2600244fa9b1,Budweiser: Griffey Father’s Day,False,True,False,True,True,True,True,False,True,True,True,False,True,False,False,False,False,True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,I'm not into alcohol but video was good,2.655816563971338
64ba0fa2db4574001fe26837,The Busch Guide: Shelter,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,It was funny,0.6188977598749169
64ba0fa9ec8982001cf330d5,Budweiser: Griffey Father’s Day,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,It was a great add,0.7284744803987538
64ba0fb7fbdf27001d419e78,Budweiser: Griffey Father’s Day,False,True,False,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,I thought it was heart warming video,0.813194390203756
64ba0fd2f07896001b69996c,Budweiser: Griffey Father’s Day,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Wholesome ,0.4036727940214817
64ba100206b5d2001d31c0b1,Budweiser: Griffey Father’s Day,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,It was good thanks for letting me know 😁😊,0.813194390203756
64ba10260ad42b0026fa8bce,ULTRA Club New Members Day,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,I enjoyed it,0.813194390203756
64ba102f9b7274001e334caa,Budweiser: Griffey Father’s Day,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,Very deep connection with dad and sons.,0.7704413793472042
64ba10840ad42b0026fa8bd1,ULTRA Club New Members Day,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,I like where there golfing and how they show the product good format,0.6188977598749169
64ba10da5be250001c0dba3d,Budweiser: Griffey Father’s Day,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,"IF YOUR DAD AND SON RELATIONS IS POSITIVE AND CLOSE ENJOY IT... SOME PEOPLE DON'T HAVE THAT CLOSENESS BETWEEN DAD AND SON SO THEIR IS NO HOPE WITH THE FUTURE OF BEING IN EACH OTHERS LIVES,,, BUT THAT IS NOT A BAD THING IT CAN ALSO BE TRUTH IN GROWTH ON YOUR OWN...",1.7423608227906962
64ba10dd53c81800247bebf5,The Busch Guide: Shelter,False,True,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,I got the video was pretty informational and good I would recommend it to anybody,0.7704413793472042
64ba10e368cce000230a39a8,ULTRA Club New Members Day,True,False,False,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,It was clever but a bit over the top,0.7704413793472042
64ba10f8eed9520023cfdff3,Budweiser: Griffey Father’s Day,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,I love that both farther and son was together ,2.2755336358039213
64ba11000ad42b0026fa8bd4,Budweiser: Griffey Father’s Day,False,True,False,True,False,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,it was nice dude,0.8763089670626513
64ba112b5be250001c0dba40,Bud Light: Easy to Summer.mp4,True,False,False,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,It was good it could've been a little bit better,0.813194390203756
64ba116b9b7274001e334cb5,The Busch Guide: Shelter,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,I like it was entertaining and persuasive ,0.6188977598749169
64ba117cbba4e400252dd9ac,ULTRA Club New Members Day,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,I wasn’t really feeling it,0.813194390203756
64ba11fc0ad42b0026fa8bda,The Busch Guide: Shelter,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,Was funny till the song came on like budlight is on its last leg,0.813194390203756
64ba120655ed4f0022bba8e2,Bud Light: NFL Pros,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,It seems like a very good product ,1.7423608227906962
64ba1207eed9520023cfdff9,Budweiser: Griffey Father’s Day,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,It's interesting and very good marks Satisfactory to me and I'm so grateful for all that you are doing very well thanks ,0.7704413793472042
64ba12375606a400245c821b,Budweiser: Griffey Father’s Day,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,True,True,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,Very cool idea type thing trtrrrrr,1.6350203029358277
64ba1293acf94e001de10480,Bud Light: NFL Pros,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,Interesting ,0.7704413793472042
64ba12a30ad42b0026fa8be0,ULTRA Club New Members Day,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,Boring,0.6188977598749169
64ba12a65be250001c0dba4b,The Busch Guide: Shelter,False,True,False,True,True,True,True,False,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,was funny,1.8485148023995326
64ba12ce535d2600244fa9d1,ULTRA Club New Members Day,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,Gray golfs player's ,0.813194390203756
64ba12ce53c81800247bec07,Bud Light: NFL Pros,False,True,False,True,True,True,True,False,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,Better actors,0.9135140539869869
64ba12ebec8982001cf330ee,ULTRA Club New Members Day,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,Boring but fun to watch,2.2755336358039213
64ba132568cce000230a39c1,ULTRA Club New Members Day,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,this so funny I could help but to laugh all  the characters were so cool ,1.7423608227906962
64ba132eeed9520023cfe004,Bud Light: NFL Pros,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,Funny Video ,1.7423608227906962
64ba1346fbdf27001d419e92,Bud Light: Easy to Summer.mp4,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,Was very quirky!,0.6188977598749169
64ba135ab238510025e8a17a,Bud Light: NFL Pros,True,False,False,True,True,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,I like it ,0.7284744803987538
64ba135db238510025e8a17d,Bud Light: Easy to Summer.mp4,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,Extremely agree with it strongly ,0.7704413793472042
64ba137468cce000230a39c4,ULTRA Club New Members Day,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,It’s a good commercial. Interesting ,2.655816563971338
64ba1380535d2600244fa9de,Bud Light: NFL Pros,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,It’s just a good question to ask it gets your mind moving😂,0.813194390203756
64ba13c13e1b3b00275d6276,Bud Light: Easy to Summer.mp4,True,False,False,True,True,True,False,False,True,True,False,True,True,True,False,False,False,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,I loved it,0.7704413793472042
64ba13c49d848f001cd1f630,ULTRA Club New Members Day,False,True,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,It has great music and made me laugh ,2.3207884576172435
64ba13d29b7274001e334ccb,ULTRA Club New Members Day,True,False,False,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,True,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,Cool video,0.8763089670626513
64ba13e068cce000230a39cc,Bud Light: NFL Pros,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,Great video and advertising ,0.813194390203756
64ba13e7fbdf27001d419e98,ULTRA Club New Members Day,False,True,False,True,True,True,True,False,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,I didn't even realize it was a video. ,1.8485148023995326
64ba13ec8092b5001f4fc778,Bud Light: Easy to Summer.mp4,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,Quality brand ,0.7704413793472042
64ba142b9d848f001cd1f638,Bud Light: Easy to Summer.mp4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,Is good for people drinking alcohol ,0.7704413793472042
64ba14433e3c1d0022b752f4,ULTRA Club New Members Day,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,It was simple but good ,1.8485148023995326
64ba14cff07896001b69999a,The Busch Guide: Shelter,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,I loved it,0.7284744803987538
64ba14e5bba4e400252dd9d8,Budweiser: Griffey Father’s Day,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,I think it a good view,0.813194390203756
64ba153853c81800247bec21,The Busch Guide: Shelter,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,I don't drink beer. I drink whisky.  But the wolf was funny.,2.2755336358039213
64ba1675db4574001fe26873,The Busch Guide: Shelter,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,Amazing ,0.813194390203756
64ba30dc9b7274001e334d0d,Budweiser: Griffey Father’s Day,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,Very interesting advertising ,2.2755336358039213
64ba3dc506b5d2001d31c12d,ULTRA Club New Members Day,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,I like the ad not the beer ,0.7704413793472042
64ba5f783e1b3b00275d6340,The Busch Guide: Shelter,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,Good times,1.7423608227906962
64ba6f70f07896001b699acc,The Busch Guide: Shelter,True,False,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,Original and not very interesting but not the dumbest I've seen ever by far. ,0.813194390203756
64bab57468cce000230a4630,Bud Light: Easy to Summer.mp4,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,The video was family friendly and I actually liked it ,0.4078743691386892
64bac9acdb4574001fe278dd,Anheuser-Busch _ That’s Who We Are,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,True,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,It’s was nice,0.6181594825444874
64bac9c4780ad5001e934a45,Anheuser-Busch _ That’s Who We Are,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,i think it was great overall ,0.4078743691386892
64bac9ca5be250001c0dd222,Anheuser-Busch _ That’s Who We Are,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,I loved it,1.7423608227906962
64bac9eeec8982001cf3401d,Anheuser-Busch _ That’s Who We Are,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,Great ,1.2381699413719907
64bac9f106b5d2001d31d690,Anheuser-Busch _ That’s Who We Are,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,So great,0.813194390203756
64bac9f5ec8982001cf34020,Anheuser-Busch _ That’s Who We Are,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,Still not happy with them ,1.093330900430563
64baca1220596e001e56b0e3,Anheuser-Busch _ That’s Who We Are,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,Cool,0.4078743691386892
64baca12acf94e001de11906,Anheuser-Busch _ That’s Who We Are,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,The ad was good but more details why beer should be bought with excitement and joy,0.6188977598749169
64baca1568cce000230a5354,Anheuser-Busch _ That’s Who We Are,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,i liked it gave alot to think about with beer,0.6188977598749169
64baca2106b5d2001d31d69b,Anheuser-Busch _ That’s Who We Are,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,I love the comercial ,0.813194390203756
64baca2168cce000230a535f,Anheuser-Busch _ That’s Who We Are,True,False,False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,typical beer commercial,0.8763089670626513
64baca3520596e001e56b0e6,Anheuser-Busch _ That’s Who We Are,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,"None, I don't drink beer ",1.6350203029358277
64baca355be250001c0dd22f,Anheuser-Busch _ That’s Who We Are,True,False,False,True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,I like it ,0.813194390203756
64baca3741ae020022cf7f67,Anheuser-Busch _ That’s Who We Are,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,It was interesting to see behind the scenes ,0.8763089670626513
